F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,CP5,CP1,CP2,CP6,P7,P3,Pz,P4,P8,PO3,O1,PO4,O2,F9,F10,Fp2,Label
-0.16717920802533626,-0.365165176615119,-0.15072796889580786,-0.6976294173090719,0.15517905056476594,0.1083589918166399,-0.4051931622804841,-0.46742752130609005,-0.41335054598748683,1.0478826384502462,0.05131842460483313,-0.2904060820536688,-0.17378408538817894,-0.34725632175803184,0.3942835000343621,0.11819623985560611,-0.13820651247631757,-0.19177383486181498,0.7023730995692312,0.23108141089556739,-0.062289445400238036,0.06857279644813388,-0.18580476740375163,0.2630871548806317,0.20892448311671616,-0.11496712000633125,-0.22675237216055394,0.2666572624491528,-0.00543027781881392,0.45117368211969733,1
-0.42873449355363846,-0.07916640978306531,-0.2765013546962291,-0.24156255713431166,-0.17756794961169362,0.0507501744478941,-0.1854987689340487,-0.24052424263674765,-0.444770745113492,0.8231451063789428,0.1675423429533839,0.021093270955607295,0.21154660490341484,-0.5787664896249771,0.3741194077767432,0.2874418271332979,0.2004117393074557,-0.17390793447731995,0.2942459305562079,0.28215799904894084,0.12968517932342366,0.3169351185299456,-0.1405688808253035,0.24994303226470949,0.19851993907708676,0.2605986308865249,0.10586035743355751,-0.05897012932924554,-0.4275107775721699,-0.4603715062327683,0
0.2734053430333734,0.09363963281270117,-0.20718733850866555,-0.38025106210261583,-0.46104810586199163,-0.17134349422995002,-0.09946711993776262,-0.29999982631532474,-0.40119302390143274,-0.29999259373173115,0.3059823550260626,0.011316093970090152,-0.3995581676042639,0.34566399129107594,0.3975422282796353,0.3174923132290132,0.0283095982670784,-0.4293922499194741,0.16273966372944415,0.4369780303743028,0.28326675189659,0.37579353323206305,-0.09570404635742306,0.4244386698771268,0.30511294870637357,0.45374144840054215,0.09896107444539666,0.04558505926281214,-0.28919628605712205,-0.7230100885406137,0
-0.19693955683615058,-0.729745623874478,-0.36289969347417356,-0.7615509701753035,0.32603199921548365,-0.08087405152618884,-0.441727275098674,-0.36318432368396314,-0.2112179611483589,-0.9172970874141901,-0.08505183150991798,-0.025753308243583888,-0.0027471781568601727,-0.3203858791291714,-0.07506889876909555,0.17013040157500656,0.15956102639436723,0.3390970414492767,-0.16320118019822985,0.27381561022251844,0.37152008119039237,0.5171477728197351,0.13700902953743935,0.4097780046146363,0.38879682888975364,0.5991267589174094,0.36573574419948274,-0.46183462895452976,0.012096079206094146,0.9054788079694844,0
-0.877232054285705,-0.14966247826814652,0.15558174974983557,-0.13756179581396283,-0.20182332432596012,-0.39273994584567845,-0.021495094255078583,0.130870924545452,-0.11846842372324318,-0.38495794832706454,-0.09769723565317691,0.1880959908105433,0.23601267579942942,0.666184024065733,-0.34084520671050994,0.11042226236313582,0.08586870584869757,0.042261321078985926,-0.22299418873153626,-0.03551246928051114,0.024931164318695666,0.19344385739415884,-0.03483076689764857,0.034676765357144174,0.2316486245393753,0.20518585544079543,-0.052773736300441666,-0.1869289213605225,0.1993369889073074,0.6377638048445806,0
-0.025812119803158565,0.34291983557865025,0.3641023529926315,0.07664971130230697,0.16569137024693192,0.1256529977917671,0.11043125158175826,0.06016064205134171,0.14094949416816235,-0.24753172458149492,0.10567016430664808,0.031863327561877666,0.15477384730242194,0.04794442679733038,-0.05231081962207099,0.026874103596201168,-0.13313601076428314,0.06960126469843089,-0.07458533828612417,-0.025715870670974254,-0.2938535696733743,-0.06566562462598086,-0.20501106098861782,-0.03567802043631673,0.14444528689666186,-0.25869567509740593,-0.5366012082062661,0.18109538941644132,0.10448119224049152,-0.2195289997383952,1
0.6115090993791819,-0.04365899592638016,-0.15193714175373316,-0.36378415731713176,0.725193430352956,0.19956985025899485,-0.08885972739066346,-0.23880598328891212,-0.4777517575165257,0.19241474013775586,0.11263621654827148,0.06324964987114072,0.06758657068014146,-0.46827120169997216,0.1140998949855566,0.2039608349185437,0.08246459727175534,-0.05478931677527726,-0.18389235720038413,0.16965336359106004,0.10978926310315729,0.0507856070654816,-0.48277930086478593,0.1728510177694261,0.08366912131197751,-0.13731151805259287,-0.32247928724158553,-0.04992694195359945,-0.140520129641518,0.22400526310782878,1
-0.22359458865597845,0.2571995087713003,-0.04874623999930918,-0.3773003111872822,-0.4982578792166896,0.1853666517790407,0.19016309015452862,0.16294689950533212,-0.3771622200123966,-0.3999640293326229,0.4124069166742265,0.3937397600058466,0.11285695879545528,-0.7234543649107218,0.2580954117234796,0.34863804730470294,0.28021017963299527,-0.14893006899394096,0.06707022450864315,0.34667308603879066,0.4314472424611449,0.17630953308660538,-0.3486734875896946,0.3240138828457566,0.2349325587041676,0.07139142114669085,-0.07760922850109636,0.015518607608973979,-0.29960457669221796,-0.4785664846631698,0
-0.7936037456616759,0.400193319991231,0.20761601258069276,0.2685583327524364,-0.294176531676203,0.22477640566416085,0.27580673358403146,0.25542599480599165,-0.013769223722629249,0.19268894597887992,0.30664209011476484,0.2079623756976798,-0.039285609992221,-0.7091992377303541,0.5455430404003709,0.27864585114177315,-0.026436851313337683,-0.2802633891045116,0.4688692831806838,0.2848536436632276,0.033492065859027205,-0.1238418535143137,-0.41837460899725554,0.2635396972484887,0.2239145379886031,-0.19430289808078668,-0.12179624808952212,0.04646505858050659,-0.37499925973592324,-0.83232760543935,1
0.517973221577704,1.0164467717334629,0.13176001243293287,0.17258750658482314,-0.7163199277408421,0.9379297490976751,0.4992127553606406,0.12545200125779957,-0.12455713794799522,1.5283135461062194,0.48741283010691405,-0.0908965502306819,-0.3099748514033854,-0.5651358995959163,0.6289704376133158,0.23666792177129536,-0.25832240567426196,-0.3835519065335393,0.5508926192298531,0.13607645755517297,-0.3921809716394637,-0.49614295302890243,-1.204410807620734,0.02458634292706847,-0.13792304966598748,-0.6734908379986883,-0.705134573308751,0.4270181282237172,-0.3464340499788523,-0.862382336948067,1
0.8159778866171837,0.49086682334542275,-0.2249086148920469,-0.20724082102067767,-0.6092709815874696,0.7765341932623414,0.16226614613085985,0.10550599839538335,-0.2873097811892512,0.2854903502878733,0.4624553605681285,-0.011875563412904739,0.23383611835539342,-0.15722782699740492,0.489686627110932,0.18593607898801565,-0.12053866668604314,-0.28266769903711975,0.3667427108361153,0.16572615962053533,-0.13636942928656937,-0.3068076641857624,-0.9777161746984347,0.11393846902064979,0.04391925698844716,-0.49526255153119564,-0.5995993279851973,0.18232214983552694,-0.17503474133089184,-0.23431502178311348,0
0.19862378165125846,-0.1269450583308935,-0.442035779771395,-0.16198789477697573,0.6204402440506965,-0.19629015651531517,-0.07171880975365638,-0.14542547564953565,-0.18526498761959373,0.15465680915862323,0.04918121167283971,-0.036437550275586546,-0.12803630458191037,0.7576247849920764,0.18138197186402977,0.14660097243264317,-0.12990255784243346,-0.5746974916011095,0.04468840308487415,0.15595199516043068,0.040902461670339105,-0.2229317419556901,-0.4201913514159969,0.16573063237592578,0.027150989926885815,-0.1571925522759557,-0.3238238602411002,0.09133593465201556,0.034914365039294355,0.5576189299253747,1
