F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,CP5,CP1,CP2,CP6,P7,P3,Pz,P4,P8,PO3,O1,PO4,O2,F9,F10,Fp2,Label
0.19583853697404266,-0.14614209384424612,-0.879960477296263,-0.6523291097115725,0.0977911790460348,0.30092756807804105,-0.49430224996060135,-0.8359577454603278,-0.5900067089870572,0.10283173192292452,-0.1241758616315201,-0.9093913058657199,-0.937602537877392,-0.011508016102015971,-0.05876254585804418,-0.43488846416119487,-0.7585510348714888,-0.5644450408779085,0.4833666327595711,0.2632006506808102,-0.37931302063167094,0.1728754098340869,1.0230475583299994,0.7228270178288221,0.9252887199260295,0.8087769908457995,1.463464935356751,0.4644231624808162,0.12353744633495807,0.29736102744936943,0
0.2803697665873915,-0.1406306517869234,-0.7684194427542388,-0.6218149900250137,-0.04112133126705885,0.19354762135073542,-0.4196864154562354,-0.7686387994140387,-0.485085008200258,0.1694541725795716,-0.07908842204138637,-0.980227486230433,-0.801238625664264,-0.06954486045287922,0.03718484761193395,-0.35010486693121495,-0.8037269326485693,-0.6715310922451317,0.72742393942317,0.5069137595969369,-0.43224126495420934,0.08795022990554571,1.0324370139464736,0.783883733637631,0.859203136684373,0.7108314498327672,1.1649600657075643,0.38429059634916485,0.09101247624959796,0.09554820843972266,1
0.6501506064273417,0.268639692699071,-0.6752113151922822,-0.5035027912259102,0.26810783279128375,0.5217202406795696,-0.3632947175670415,-0.9772871453256812,-0.3109092563390732,0.44054508436471224,-0.007981393840163947,-0.9481417332030833,-0.6696314643928781,-0.3457205862924457,0.31543604569800665,-0.35784704801626505,-0.5597287909500301,-0.44665978342294693,0.5999940092326141,-0.0107760392408818,-0.4605623349832604,-0.15867420230060816,-0.1252133662812412,0.09972529869526625,0.6673610898293555,0.2019191593490541,0.21046213664114474,0.9334319999720901,0.40455643843859435,0.717834068480879,1
0.7608442610781639,0.3981966289691627,-0.39237344863824547,-0.19972479702904822,0.23847029760945587,0.5889521998912096,-0.26676166301593185,-0.6375125646591187,-0.21141123743727802,0.38009192183613777,0.02164592478424311,-0.6979721989762038,-0.4701193758193403,-0.3799133254960179,0.30219509817659856,-0.21154062846675514,-0.3198488227184862,-0.4392992879007943,0.04239575483137742,0.0686640328168869,-0.23853017877787352,-0.1854582895198837,-0.6274598904699087,-0.11863116903230547,0.3195030403509736,0.09600823570042849,-0.02188333506695926,0.7584594944119454,0.2788138635456562,0.6174330118577928,1
0.09755421785637736,0.10291574192233384,0.01952860316261649,0.061876993775367733,0.09897305253893136,0.015577139556407929,-0.0321431791363284,-0.10212087973952294,0.12398483912460506,-0.12423654599231668,-0.13505166207876754,-0.1675328240916133,-0.21541273908689618,0.06542973805218935,-0.22099407743662597,0.03199217061046511,0.032411831729114056,-0.2462555166101083,-0.31676684660837057,0.14638606209307908,0.13060025000944733,0.14566268802620472,-0.010179820768535137,-0.19138613276183605,-0.09458079801406712,0.4051020106300712,0.03165443509817124,0.06127518087625503,0.05800313167273998,0.15760251954197885,0
-0.20814205011352896,-0.185654873913154,0.04582756072282791,-0.2001931817084551,-0.003013053939212114,0.16092948831617832,0.2779691690532491,0.1138568776845932,-0.1415457546710968,-0.10805798875167966,-0.012202773061580956,0.30527456760406496,-0.027070260513573884,0.026856339536607265,-0.20854067232459783,0.4022379754623398,0.3901365173980594,-0.2845115027204156,-0.3955652969144285,0.3072060621157289,0.5451079264469445,0.13902656974736602,-0.4476247676834464,-0.08585741449147463,-0.09822982870042324,0.10281827126163989,-0.2838340015336871,-0.033678698800504205,-0.05778571143746376,0.11671048547268584,1
-0.19485257661901415,-0.15409456690773368,0.026035758870420977,-0.21123302655760198,0.039083955474197865,0.09211347521748393,0.45019447514787314,0.2607237668707967,-0.09986450098454952,-0.2041890720417723,0.264110221657902,0.5952914095949382,0.05908032543957233,0.058146391473710535,-0.1017066440358758,0.5060504020005464,0.5529205267503857,-0.2922326968982816,-0.8984063565917313,0.1857487102597952,0.6367141551384702,0.001110295057296753,-0.28315125351771714,-0.27742671655490997,-0.2855833737645298,-0.1019184635579586,-0.5201735351234674,-0.08854352821595966,-0.01884678041562438,0.1288079074025154,0
0.0058210033178329465,0.23183439970016478,0.06333266973495483,0.1380439356341958,0.25106546678580344,-0.12878537409007548,0.13039063180796803,-0.07729922667145729,0.08431637727655471,-0.2761941549740732,-0.07469276441726834,0.3439275096729398,-0.16642630568239838,0.13832472967915238,-0.1375823567993939,0.27785762656480073,0.433195608407259,-0.247672181725502,-0.9021112908050418,-0.2025437878118828,0.4055556383606745,0.13508241090923548,-0.21171187389642,-0.3931936178356409,-0.2674824347253889,0.007822866216301919,-0.34122726421803234,0.1139424353837967,0.15502547816373408,0.40382402448914945,0
-0.0350761641561985,-0.06506357625126839,-0.40108268266543745,-0.48936468397267163,-0.10423236686736345,0.029399787904694677,-0.11528612186200916,-0.5430133956111968,-0.3460117974318564,0.16869655478047207,0.08710276298923418,-0.11933322805911302,-0.5550369184650481,0.10454905524151399,0.2977629841119051,0.20236403537448497,-0.046609246644657105,-0.19260507088154555,0.38707046110648663,0.10211380043998361,0.2248900928068906,0.28173356587067244,0.18521356912329792,0.24773085791617633,0.18701419175602496,0.176754532661289,0.21904543416574598,0.19359373200684785,-0.0344604854285717,-0.03787459839135408,0
-0.40026125659234824,-0.581125606968999,-0.6873032404645346,-0.8545036572543904,0.003957857522182167,-0.04213594606146216,-0.47978838595096024,-0.7886659918399528,-0.0743205543793738,0.1670270167849958,-0.11844287142157554,-0.5704930667061126,-0.39550789930857716,0.8805102008410904,0.4001319100859109,-0.29057603732682763,-0.30750496048480275,0.4427345759421587,0.719547205157578,0.25659290041774513,-0.1401506741717458,0.3450890466943383,0.9500349320750684,0.5805250725150108,0.34581985920201985,0.34180971240624786,0.6552714544907212,0.01522994488477707,0.11815077031031251,-0.30445301447063683,0
0.028972818348556757,-0.20422480002045632,-0.46293012209702283,-0.17101162241771817,0.44363254534080626,0.01442852420732379,-0.6554684636369348,-0.6812380877067334,0.16390916734468192,0.020767305947374554,-0.5187857232242823,-0.7034130686149002,-0.2537792229093611,1.0541435696557164,0.06590429792180658,-0.7543857429549098,-0.44351854379754513,0.386765474434942,0.24635584130883217,-0.1479960473999381,-0.5120417184755206,0.11654923200607299,0.48902597796171904,0.16985745531506835,0.3379315425083041,-0.00670310202986002,0.26166349900420754,0.3933002819214016,0.5880169105529786,0.45406985422596335,0
-0.08912492960691452,-0.1647808408376295,-0.3323026239778846,0.047726237778551873,0.4901733491197228,-0.2454541853722185,-0.5374739273823798,-0.5146906801708974,0.6409176261688116,-0.09920891792629845,-0.33545039899647233,-0.4955010196007788,-0.13932166546583175,1.0232466734200716,-0.03874267281964421,-0.6078923269500955,-0.5056277363188565,0.2179496970027685,0.24044073217082768,-0.16967788845300674,-0.37341688003391027,-0.006674824003130198,0.07492351094260812,0.011044608093798161,0.32621338322758675,-0.06274742230772973,0.119846599586308,0.23986589858308435,0.6199794559925794,0.4811951987919747,1
-0.35125030860304834,-0.47102390189655124,-0.24698007963947022,-0.18169410046190024,0.3307621703715995,-0.18268224531784655,-0.29089726298931057,-0.21885299609974027,0.6029759549256414,-0.03734176551923156,-0.43998641926795246,-0.09993037894324516,0.0931517088972032,0.6537162376940251,0.16341310271993278,-0.15422098003327847,-0.15963819978758692,-0.024666923915501685,0.21188793491572142,0.3064185919240117,-0.017410142570734023,-0.17157081728801132,-0.6214529839158058,0.5804842896480114,0.5756351236160845,-0.08672397457063198,0.02853655606508255,-0.10047922063618898,0.2954845131374896,0.16680139112286269,1
-0.3817046647972893,-0.47958228713832796,-0.06312058728188276,0.10622498635202646,0.33923883442766967,-0.3768007352016866,-0.0860213789716363,0.22397697179112583,0.5234561958909034,-0.2457869722531177,-0.05764861542731523,0.22126583655830473,0.2522555700317025,0.12507079723174683,0.027688273708336056,0.10964767506346107,0.10751496080774814,-0.21657561620770138,-0.4385643153358251,0.28086249966174365,0.18328624716028571,-0.019634355576708912,-0.6935845363140106,0.41743760015815495,0.07264756953343748,0.07133499219315126,-0.10932720586657524,-0.22712167404592037,0.19790405144914985,0.2782447043713182,0
-0.6434869795385748,-0.554075896460563,-0.29074684891849756,0.15039920606650412,0.26954395918524826,-0.7727876773197204,-0.26298731297254563,0.031108510065823793,0.5850206291023642,-0.4512378556840122,0.020747382119297983,0.10967228193418123,0.35948734801262616,0.0952600651141256,0.06059836259111762,0.3204820519706118,0.33794997857883574,-0.1135663006780669,-0.7584150714520365,0.4637101286649704,0.5800111591711175,0.3853816486895084,-0.5788337658206001,0.43950122059322894,-0.17372119199484587,0.5062492606043816,0.152659771325998,-0.3622147022001445,0.17072814270853998,0.22342540292069316,1
-0.6223316121613607,-0.6004890109039843,-0.5425922354182694,-0.017115781293250622,-0.044053627362009136,-0.43555944152292797,-0.4170217091776431,-0.09105080101639032,0.18787156451493503,-0.29237329194322226,-0.20169325244612993,0.12978524063233635,0.22950083714036737,-0.08496523358859122,0.014139931555837393,0.5051089433953166,0.46997554917354134,-0.05278608554159291,-0.4803551866160706,0.7546229960303754,0.7929272754304111,0.5650209361594171,-0.3947167863696814,0.766486123148352,0.05275864344090223,0.6320320639945567,0.07876117493957281,-0.3733071145042777,-0.06801562070846558,-0.015455909222364426,1
-0.6648084465786814,-0.68424171756953,-0.5179533413797617,-0.005479651764035225,0.16180968804284931,-0.8576859576068818,-0.5729551040567458,-0.09959393323399127,0.34546625047922136,-0.49340172251686454,-0.5052549385651947,0.03531980963423848,0.17517051830887795,0.16086015705019235,-0.2577501497976482,0.19901377882808446,0.44287918696179984,0.24956507973372935,-0.3810729626938701,0.3737456238828599,0.717548505011946,0.9294649482751265,0.507587052443996,0.5135390607733279,-0.19572733403358142,0.9835581260174513,0.5065465368703008,-0.5029149199399399,-0.01349037429317832,-0.18082583406940103,0
-0.439952481710352,-0.4060465579852462,-0.6103013663925231,-0.07227210495620966,0.05868757540360093,-0.7539592111296952,-0.5321707589365542,-0.3180309013277292,0.060727492750156674,-0.30128876962698997,-0.6123155971616506,-0.19626310747116804,-0.23936468768864871,-0.13112935857847333,-0.01826867152005434,0.050549575686454774,0.1823533809185028,0.13422077075345443,0.052637652530684136,0.3711423397064209,0.6290048784390092,0.8124661104247207,0.754989949837327,0.6916329855076038,0.2131636136211455,0.80324498338392,0.7520621301443317,-0.3484490039013326,-0.11010211784392596,-0.24734618967049754,0
-0.033723179325461386,-0.06524174111895263,-0.4503587943734601,0.10586928885430097,-0.06120901840738952,0.08251175152137875,-0.45614174702903254,-0.2627410360332578,-0.11656838850569329,0.045764361955225465,-0.30119490923359993,-0.3570648917928338,-0.40072003916837273,-0.16717121930792928,0.05306002690107561,-0.11297142872586846,-0.1184228249033913,0.10892346784472466,0.19551527429372073,0.13021831184625626,0.0063953338377177715,0.46000879880040885,0.8870208935812116,0.21598372080828995,0.23934885771479458,0.057268714997917414,0.36632426107302307,0.039680297295562925,-0.05704037500545382,-0.04166751222684979,0
0.3467333790147677,0.02758618432097137,-0.36965966008603574,-0.19468227580189704,0.11281624572351574,0.09574252720922231,-0.6201631150022149,-0.638998010084033,-0.098679667878896,-0.07715744338929653,-0.5081525813916232,-0.5889651318406686,-0.3111076035350561,0.585465324530378,-0.3062176097056363,-0.6362898277491331,-0.1318267956469208,0.5033323709573597,-0.059128132313489914,-0.4514593494683504,-0.3883016934571788,0.6443113392964005,1.417215234488249,-0.39286432005465033,0.07165699418634176,0.16687897823750972,0.7094969449564814,0.33942374516278506,0.3142741164937615,0.05602400058880448,0
0.1559512312989682,-0.07411016224883497,-0.43874504704028366,-0.3503632846637629,0.03108926109969616,-0.0162663587089628,-0.724214019109495,-0.7675137704172448,-0.1830717971920967,0.041557898987084625,-0.345581512991339,-0.6850352389604086,-0.3464779727905989,0.7715618516039103,0.08256173586472869,-0.5943727624521125,-0.14124548401683568,0.6950806012749672,0.1527545925602317,-0.5058814649283886,-0.13377254538238048,0.6432714260276406,1.2360541255027055,-0.2605086089181714,0.14413418683805504,0.417000281997025,0.6334575227648019,0.21710640519857408,0.21244419123220723,-0.06252100164070726,0
0.20658547495491802,0.13740302224643527,-0.09345200765877962,0.09490677453577519,0.22678382651880383,-0.1326242572441697,-0.5590401019714772,-0.3760901688504964,0.0688378305081278,0.03304531573317945,-0.2889646374620497,-0.5929457260295748,-0.10893215069547296,0.594952893294394,0.14972779512725537,-0.5708986930140236,-0.036537398519576526,0.4013228922896087,0.07542386856744997,-0.4639414522610605,-0.17343661699444055,0.25757719618814007,0.37438227429986,-0.2536388473957777,0.048824897008016704,0.18480069391429424,0.4304501694813371,0.07273217751644552,0.11833779734093695,-0.004655952714383602,0
0.28516636807289614,0.23458759941160678,0.26998136516660454,0.37667124688625336,0.39398377341800367,-0.21896692272275686,-0.2767728115990758,0.014813782833516597,0.3033013661857694,-0.07031588458456099,-0.3340550453588367,-0.17961679560597987,0.17015981159405782,0.503222506120801,0.02294446848332882,-0.5827673567458987,0.01839987890329212,0.25974266638047994,-0.21763859245926143,-0.35748365978710356,-0.28887356104562056,-0.20091654501855374,-0.4884269215911627,-0.08120951417833566,0.0038012469105888156,-0.10838326162891462,-0.09681157649029046,0.01764599584043026,0.21895885988138616,0.1868666191957891,1
-0.05981798730324954,0.23031706839799881,0.5461753027699888,0.565337974652648,0.2696491894405335,-0.055528502613306045,0.10379659667611123,0.32958178772591057,0.38909176832064984,-0.014576420150697232,-0.020170013904571533,0.050465321731753644,0.17713172050192952,0.33952330142259596,-0.018728695549070834,-0.22984736916609108,-0.1749868045002222,-0.24444672586396338,0.08583618231117725,-0.00821086272597313,-0.16867270769551396,-0.4614431036124006,-1.1540757271833717,0.28597107864916327,0.13660525934770704,-0.35866428177803755,-0.5699105337075889,-0.163338807746768,0.04880242637125775,0.21808522656559945,1
0.36824438091367484,0.5759936776012182,0.5685423827078193,0.4801293538371101,0.34299024073407053,0.293267426010425,0.08998498107772321,0.1241635704599321,0.200392057672143,-0.051011366853490475,-0.04641606252640486,-0.14172419298440217,0.12110245183110237,-0.06242035811766982,-0.5434805061807856,-0.3098694423120469,-0.2662355221435428,-0.26967043660581114,-0.04892045585205779,-0.21600057922303675,-0.27903628095053135,-0.47941558544989676,-0.6919178012013435,0.11129214302636684,0.10411518630688078,-0.4617467471212149,-0.37554600860923526,0.13457910280907526,0.09895466282963752,0.3695880496874452,1
0.45148146144114437,0.5574156672880054,0.5430711570754647,0.5806192547269166,0.4199614515900612,0.3204490244016051,0.06343947105109692,0.3364453562349081,0.2540662080980837,0.012490234873839655,-0.08342531262896954,-0.01684420432895422,0.31371255648322405,-0.4045534558687359,-0.2817270202189684,-0.28740838846191763,-0.052316571036353704,-0.12170999742025743,-0.3610589188709855,-0.37987583654001356,-0.2527583045139909,-0.5814051555097103,-0.9149321773275733,0.16857856958173215,-0.0072634728858974994,-0.4672164137009531,-0.6285698244720698,0.07836122363805771,0.06251319519244135,0.3918859061598778,0
-0.1342951599135995,0.3515145355090499,0.48352474454790356,0.41106564201414586,-0.017247499064542354,0.053787651993334296,0.26277270476333797,0.3891438784456113,0.14692350977158639,0.047730248691514134,0.12163091886788607,0.08426007635891437,0.24216575551778077,-0.3514470657240599,-0.007924601547420024,-0.17029756966046988,0.07781020999187603,-0.33889831146225335,0.20216702425852418,-0.02819893095176667,-0.02832931616867427,-0.3514905620459467,-0.9321761407144368,0.7829073425754904,0.4239495360851288,-0.1382772273570299,-0.40413693607784806,-0.4006749945692718,-0.3546887781843543,-0.1813783311098814,0
0.11742918360512704,0.6045873660221696,0.18622468376997858,0.4837057837750763,0.05400496929883957,0.2106095961853862,-0.0030607418529689312,0.07288305573165417,-0.036277000475674864,0.17010544339194894,0.006615337617695331,-0.2691309459134936,0.11922776106162929,-0.11826679681893439,0.011349098579958082,-0.6036069466359913,-0.1581899668672122,0.07693113226443529,0.4428604104742408,-0.2961335704661906,-0.38544826877303423,-0.16199048364534974,0.11133829039521516,0.11180576968938112,0.12759539157152175,-0.22356128476560116,-0.2580991680920124,-0.0567845403868705,-0.19487520460039376,-0.1414005004428327,1
