F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,CP5,CP1,CP2,CP6,P7,P3,Pz,P4,P8,PO3,PO4,O1,O2,F9,F10,Fp2,Label
-0.09960101431701332,-0.058997881948016584,0.053949084449559453,-0.25987596867606044,0.4303535496070981,-0.6183458002749831,-0.06015543065965176,-0.01943012819159776,0.6616789721371606,0.07041240026243031,-0.0023219650331884624,-0.2741983547434211,-0.3846956296171993,0.3134712680708617,-0.388628204849083,-0.2959552311897278,-0.29103899928391913,0.07102948057698086,0.19961277393362253,-0.08486666820943356,-0.3100144068384543,-0.0501215945975855,0.07753084539013798,-0.2299159242748283,-0.13848144201212562,-0.21400501421652735,0.01993789754807949,0.09573848252184688,0.5607757292035968,0.5563748541427777,0
-0.4676263119891519,-0.5071568993665277,-0.38760077906772494,0.4469500879943371,0.0019481944292783738,-0.4200516178412363,-0.36833760287612677,-0.15087602104991674,-0.2807959233423753,-0.2667890862911008,0.2503975333913695,-0.2916334236785769,0.2667461855337024,0.5546705820551142,0.1260173506475985,-0.03047807253431529,0.10545529432594776,-0.16451744569465518,-0.23892460212111474,0.0029815765284001827,0.14223749987781048,0.23865502785425632,0.4765421259216964,0.09146213927131612,0.3479324226267636,0.40317057047039273,0.4556103733205237,-0.42970841001719234,0.10373120198957622,-0.4581570890545845,0
0.24143870948813856,-0.34934330111253076,-0.43013819405809045,0.09169264782220125,-0.012044862303882837,0.2487236186908558,-0.699081130316481,-0.3576236659451388,0.06395269249100238,-0.07989906877279282,-0.7871537762880325,-0.5710945616126992,0.39339841714594515,0.5568967819679529,0.20553171475999987,-0.23863158190622927,-0.06224440519930795,0.528837511073798,-0.0580465363804251,0.2535361819341779,0.09906961794011294,0.25530917434953154,0.6826917797210627,0.17948156964033843,0.06505756777711212,-0.0071771206799894575,-0.17914834132418037,-0.08450819479068741,0.19008618004154415,-0.24675184283405543,0
-0.03761912075802684,0.07162107394542545,-0.0923944578319788,0.2366426508128643,0.37085167933255436,0.05020949818193912,-0.12510278426110744,-0.2922762122191489,-0.21345910109579563,-0.28759736054576934,0.46561880270484834,-0.3656601716810837,-0.4191945358365774,0.319070397708565,-0.23383443400263787,-0.07369005824672058,-0.3458574296813458,-0.28606368685665073,-0.010547315999865532,0.06320367245003582,-0.11387773797847331,-0.1432776497118175,-0.4954215944558382,-0.0012457498349249363,-0.14545712238177658,-0.13081178626511247,0.05367744619958103,0.4612179714639206,0.5785706834960729,0.8057171354722231,0
-0.3052122884755954,-0.7682161138765514,-0.5836886718201276,0.37267190545797346,0.21534346549306066,-0.5475439197383821,-0.7301672392711044,-0.28452458638930694,0.217149399779737,-0.021403639130294323,-0.80013527398929,-0.5412392859533429,0.055849771797657016,0.31639808280393483,-0.043666976992972194,-0.3986822030530311,-0.21726744426763617,-0.07648722008801996,0.5372063903021627,-0.08644265562295914,-0.10403703436255456,0.0687646304629743,0.35443823247216644,0.45002783585339784,0.2005507692482206,0.546805785279721,0.498689527772367,0.039511756598949434,0.33357347939512694,0.14500865418463946,0
-0.6317007776349783,-0.6457743655145168,-0.7835815852042287,-1.014654151381692,-0.4632759352396533,-0.30825788106769325,-0.44401597208343446,-0.4093344623874873,0.5141757059493102,0.00830332468263805,-0.25136633100919425,-0.35964302298612894,0.20446850067004563,-0.6264537698007189,0.3394729543523863,0.11405725032091141,0.19892727337777616,0.9388533938676119,0.4975724583648844,0.637592091858387,0.2340166376857087,0.6574515255866572,0.8167893035826274,0.9323888729326427,0.7732199387694709,0.7098645681457129,0.7385048556432594,-0.5324453708902002,-0.12848741173744202,-1.8037406602874397,0
-0.0821778420638293,-0.48820068771950903,-0.48351760559598916,-0.6182399222161621,-0.422571481782943,-0.5010067201731726,-0.25649790788069365,-0.10027739677578211,-0.7232545489072799,0.7197782045742497,-0.5111073921984643,-0.2012888152548112,0.07846853153780103,0.6042944307935749,-0.2587220229767263,0.02844727925141342,0.06995184150495333,-0.2699112924793735,0.07461577310226858,0.1815786969009787,0.07463168559595942,0.13030402914795558,0.046346643175929784,0.4159632336441427,0.26507791290059685,0.24451575553044677,0.6214838968636468,0.27717429138720034,0.22358572401106358,-0.10046789709478617,0
-0.8829730265401303,-0.8457455087359995,-0.5813742786843795,-0.47743459726218135,-0.3334395563229918,-0.5802707494609058,-0.4168339404836297,-0.25828412040136756,0.28253833040595056,-0.6288997820392251,-0.1376166357845068,-0.15226994005963207,0.02459241254022345,1.095678640427068,0.31140430793166163,0.1737602155096829,0.041584662257228046,-0.2166444152034819,0.6499408406484872,0.4518948087655008,0.23178505958989262,0.11607138298451901,0.5155713297426701,0.685479902625084,0.3327387287095189,0.4651253873761743,0.5049783548898995,-0.28392873767297716,-0.06732249935623258,-0.6454734699055552,0
-1.0539857258973644,-0.4837732938118279,-0.5429327867552638,-0.9723856755066663,-0.3197938571125269,0.33200667503289877,-0.06960530735552312,-0.3970769645366818,-0.6901945522380992,-0.2441901121288538,0.9033053934108466,0.17481610152870417,-0.48927616197615864,0.09303528428077698,0.8565058058314026,0.6531627829745412,0.11994469719938934,0.3153800931246951,-0.0017888208664953709,0.7148479828983545,0.47785536280367524,0.2494030531635508,0.4505772341322154,0.8705021954048425,0.5828442112356425,0.684551848564297,0.5492155636288225,-0.8211403411813081,-0.03706053630448878,-2.024528128327802,0
-0.6689520876621827,-0.5129917965532513,-0.6279416595725342,-0.46819433325901627,-0.5395448650233448,-0.2515105457929894,-0.30608863962814215,-0.5030488309427165,-0.7064313283283263,0.26932568623917175,0.14660143800079822,-0.03545660475152545,-0.4136711401119828,-0.4289937453228049,0.13111576363444327,0.2799776038411073,-0.015743570337072015,-0.42790872953482906,0.8825959085812792,0.2592010874953121,0.26779106819070875,0.2686905836313963,0.481197217553854,0.6843690375983715,0.630550938397646,0.8527014218457043,1.0174444153625517,0.0968266149610281,-0.4861135489400476,-1.0247812810353936,0
-0.7086394143546931,-0.9590226136427372,-0.9921978893689811,-0.6476223807130009,-0.5914508945867419,-0.3629716400615871,-0.6666890866868198,-0.5912898442638107,0.45328583696857094,0.19200582802295685,-0.057255735406652096,-0.21593533642124385,0.1379925392428413,-0.7963292741030454,0.4772746695650858,0.4009819380752742,0.08593570230994374,0.32469075612258164,0.9128071271255612,0.6562649772805161,0.19995019904570654,0.12313641059445217,0.24813361655920743,0.8328557272208854,0.5046186799858696,0.8704254669882358,0.7848370529804378,-0.003621720907976851,-0.5724595882743597,-1.0430605743452908,0
-0.41938995448872446,-0.3397339279507287,-0.6166215550084598,-1.2583127115666866,-0.571582054849714,0.035699439672753214,-0.37715158026316203,-0.3198039150389377,-1.4559521773923187,0.35182392939925194,-0.5870592839294113,0.017705118171870707,0.14262794062960893,-0.25409373028203847,1.0598363042343408,0.5570207221503369,0.1163437097647693,0.13726418170379476,0.9373172798380256,1.1642687791213393,0.28872647014446556,0.15596642516553402,-0.38227219126740236,1.0959730583429337,0.2500457293353975,0.2913071708800271,0.2630090169236064,-0.05500558789819479,-0.1162341943476349,-0.8706449849158525,0
-0.8355536522157491,-0.10272858279407955,-0.6578195381257683,-0.7866363229253329,-1.0205658251792193,-0.651944081382826,-0.06507848761975765,-0.4991285823099315,-0.041185826025903226,0.22187350269407033,0.795436702016741,0.12734766115667298,0.152644021124579,-0.23626051113009452,0.3554277086211368,0.5885248086228967,0.270163585729897,-0.6009003213490359,0.7536089403834194,0.5789674499817192,0.37025311023229734,0.490816135071218,-0.03703531693667173,0.8321407174877823,0.548059954487253,0.652124174721539,0.549697603546083,-0.020292524434626102,-0.49217868843115864,-2.0247413806430994,0
-0.10364262482151389,-0.7675859796255827,-0.8467095329059521,-0.30061324084177615,-0.6388486786559224,-0.33722792657092215,-0.5374855683883653,-0.6837316435622052,0.3157174290320836,1.3738185063190758,-0.14598673162225168,-0.23961735878663604,-1.0697844347171486,0.4525124391168356,0.021314467750489712,0.21768369058612735,-0.28120181610807776,-0.36931282537057997,0.32707844241056594,0.3103008978161961,0.08438124680891633,-0.26767787675373256,-0.006560974502936006,0.6370821748673916,0.0631963476492092,0.6744442067481577,0.4542771778535098,0.4616677588503808,0.30284350223839285,-1.046299959011376,0
-0.4602375664003193,-0.567105346173048,-0.6719893038086593,-1.0124213874526322,-1.0733696663379668,0.3064241736382246,-0.1426463214121759,-0.5410679206787609,-1.047767471279949,0.08451022937893868,0.3265403978899121,-0.07663586639333517,-0.20504744237288833,-0.3942172983288765,0.963429097821936,0.49062735930085183,-0.10278223527595401,-0.29362467642873524,1.1168454814143478,0.7342214342471561,0.1509728860668838,-0.04846675699576736,-0.11849610938690602,0.8965631682146341,0.15368721740902402,0.7605479638651014,0.28117497485131027,0.13620957359671593,-0.26877371390350163,-1.1972232854180038,0
-0.8296399527415633,-0.6113363071903586,-0.849952491093427,-1.0913344364613295,-1.8767648979369551,0.5354013672098518,-0.5201342715229839,-0.4407779815047979,-0.3445968956314027,-0.11977332839742302,0.31238169815391303,-0.02787078997120261,0.7207180013554171,-1.4696511869132518,0.9565506278490647,0.5541398102929815,0.4083937719184905,0.4408720875391737,1.0821413762867451,0.7460505017032847,0.38733560727909205,0.5241149193770253,0.33133191379718485,1.0837865876406432,0.9244072300661356,0.8926655699685216,1.1011801287182608,-0.07758049067109823,-1.2091220022272318,-2.61539844840765,0
-0.7092403210606426,-0.932784995464608,-0.8369475095666712,-1.1657509739743546,-1.405429256815696,-0.8644942367449403,-0.5920589191932231,-0.3800450748763978,-1.0488385162502527,-0.06197420483455062,-0.09647449661046266,-0.07872748430818319,-0.11039311167201958,-0.5141772595560178,0.05314606066793203,0.5808173454552888,0.39499684862792495,0.3375323511130409,0.5300348596461117,0.8687016229005531,0.5671079668961465,0.8117034277692438,0.9944724840391427,1.1761523195169865,1.1769903446827084,0.8637366581708192,1.505050466362154,0.14631289042532444,-0.6920678362017497,-2.0512134513864293,0
-0.8247362628858537,-0.79782347551547,-1.0078840273618699,-0.8598728435207158,-1.0833089041803032,-0.5471436750597786,-0.5400859799329192,-0.7458071817154996,-0.6427404354000464,0.1572344447951764,0.03916790464892984,-0.07549393214285374,-0.1604631552984938,0.3877277471497655,0.18242015851661564,0.41362982196733356,0.3179063582967501,-0.181855786787346,-0.05891416816040874,0.4682782012782991,0.4633928734622896,0.6616313949227333,0.61650709990412,0.7459097652323544,0.7215392096061259,0.9161372636444867,0.8084757998469285,0.030633269026875496,-0.32822420861572027,-1.0069379546958954,0
-0.5783078693458811,-0.5786377549916506,-1.2090806034451815,-0.9423274341784418,-1.3338498639315366,0.3493035229481757,-0.6825563259213232,-1.161070334725082,0.21120879371184856,0.6847591080144048,0.06653021194040776,-0.20646407771273517,-0.31398189786821606,0.007020801790058612,0.24370381472632288,0.457387184361578,0.15206802528351546,0.14964998550713063,0.3839798990264535,0.6113202946260572,0.3468567620869726,0.5510944982012734,0.23486400258727372,0.8966727537522092,0.6042628469038754,0.9768257583677769,0.5922539312834851,0.1737262240704149,-0.6713822947628796,-1.8045004710927606,0
-0.4920799127779901,-0.8460570828244091,-1.19505834733136,-1.6390134532609955,-1.850869184061885,-0.2901692746579647,-0.3337030139006674,-1.1308486783970146,-0.6410735100705642,0.4152738656941801,0.6655462826415897,-0.008038304890505969,-0.42585364762693645,-0.8719187273830176,0.7844723517005332,0.7900246919877827,0.2807314584031701,0.11792423129547387,1.2980657008104026,1.0952949697896839,0.5420260418578983,0.5287059922330082,0.1447736106137745,1.354618561323732,0.8440225718449801,1.0096325293555857,1.0377603323664517,0.19833321268437432,-0.8499285099046392,-2.397690141014755,0
-0.7165851177583682,-1.3799650234216825,-1.5668761205673218,-1.69637977829203,-2.061082550631836,-0.059308613948524,-1.0434598106192425,-1.2307503749523312,-1.9380794584937393,0.4430187167279655,-0.341413544472307,-0.07455782292643562,-0.5399606693751412,-0.3146954246982932,1.0564136292226614,0.660249632471241,0.4487649372644955,0.2010807511396706,1.2882117185601965,1.5332632485823705,0.783446302395314,0.6115616455674171,0.18003361836075782,2.1142059325613083,0.8889298057556152,1.341092527275905,0.9888349095918239,0.07487027158029377,-0.7886541316565127,-1.1057462629675865,0
-0.6303394508594647,-1.4139122437499463,-1.8618009469285608,-2.2917004893813284,-1.7239420585380867,-0.37063334192615005,-1.1015677744708956,-1.5069016907457262,-1.0495939718559384,0.8701417096890509,0.3595777137298137,-0.19185103211551904,-0.19103636180981995,0.20399255835916846,0.5070866132969968,0.6924382740538567,0.209854536652565,0.3200078434823081,1.9498028576001525,1.486093079522252,0.3690046043694019,0.45810037090443073,0.5426586862653494,2.6252656020235734,0.11337799575179815,1.5859613073058427,-0.5222239573672414,0.17962709474377334,-0.8519827636890114,-1.0254495611786842,0
-0.14541354613378643,-1.0271425534645096,-1.4979954629950225,-1.2543149162456393,-1.5842318320646882,0.05572704900521785,-0.7786868855822832,-1.0860056481565699,-0.40896351873409004,1.66856097352691,0.08297168676974252,0.01566639419645071,-0.39661367440596224,-0.13954585324972868,1.4450116813811473,0.49326189435552803,0.0588800786761567,-0.46341592905984724,2.59626017164439,1.507779689230956,-0.17577745494432748,-0.17998739740811287,0.4376959389820695,2.4675262984260917,-1.0662488756887614,1.1546713424590416,-2.448936692532152,0.5737990834785159,-0.8399162494949997,-1.6511432811059057,0
-0.7403046186547726,-0.4807482369476929,-1.13214848741889,-1.0566851251013576,-1.5673359604971484,0.07866194885224104,-0.24964870465919375,-0.8698801175132393,-1.127857083613053,0.4671014701400418,1.6821108179539441,0.21044294832274318,-0.041797690805979074,-0.10235937637742609,1.7212926822155714,1.0753598390519619,-0.1792993176204618,-0.04513575691729784,2.417344534592703,2.0151359161082656,-0.39072284795343876,-0.6937562032230198,1.0503087047673763,2.278470798196504,-1.7207251413166522,0.2669947576499544,-3.540957892462611,0.15248865086585284,-0.45632509687915446,-1.4696730140969156,0
-0.3249960883334279,-0.949591012597084,-1.0666191999055445,-1.2282368056010455,-1.5541728257015348,-0.10660374904982746,-0.6356775947194546,-1.0424162049032748,0.12079872662201524,1.5901362245716155,0.9045728299207986,-0.13486867086961865,-0.40042448468506336,-0.35442269349470734,1.1137897445214913,0.6899779719929211,-0.5428801020793617,0.3297347688302398,3.0239493457088247,1.3692774300836026,-0.8324900373816491,-1.2237389897415414,1.4760071931534913,1.4101994442474097,-1.8622152979113162,-0.2575362769619096,-2.8918723096325993,0.6737214822694659,-0.3336078591737896,-0.02043348992941901,0
-0.7619250337593257,-0.9012877023359761,-0.6770040185679682,-0.15394081532023848,-1.6562954218778758,-0.4791817764937878,-0.3440383305028081,-0.07885047494433821,-0.28224709937348963,0.38523951171548104,0.21807018361054362,0.3936852604639716,0.7264477645792067,-0.04255001217126846,0.3834769736928865,0.5669732674863189,0.20923864298383704,-0.09485759066883474,2.0384142581536433,0.6438323846831918,-0.6206562437844696,-1.0530901268823072,1.2199570602737366,0.03671383826062083,-1.286010055015795,0.10948753167875111,-1.6157253734924597,-0.01118367541115731,-0.33516379407607017,0.4184914054721594,0
-0.3909404093772173,-0.41419818785041573,-0.3953834296716377,-0.6939209266658872,-0.9582253145053983,-0.12141990745440126,-0.17776504649315028,-0.08382188541232609,0.021399094671942294,-0.9947617335617542,0.15843942062929273,0.8739042070508003,1.0773700992949307,0.9375886648218148,-0.721154014649801,0.5063456462416798,0.35668662328331263,0.4898568813689053,0.1379397740960121,-0.608554554968141,-0.3179638306889683,-1.098400507727638,0.9306790504511446,-1.5617421937873588,-1.1362497086822987,-0.20276636701077222,-0.9097342780232429,0.6333518072590232,0.6481287139281631,1.1286404808610677,0
0.8005105199106037,0.13120875902473927,0.20839336095261388,-0.5437133630923927,0.5957753695547581,0.3419793870463036,-0.023400035463273527,-0.2508217609021813,1.4672755433432758,0.40980766201624647,-0.32798585382290185,1.187839793562889,-0.9589124405756593,1.4272284411452711,-1.2959317272156476,0.32140237671206706,0.12803119778865948,-0.08035814840346575,-1.2046880216524005,-1.9576805126154795,-0.03446053615771234,-1.3196713018137962,-0.2120942464331165,-3.28848764391616,-1.532455704882741,-1.463775755725801,-1.2284717207448557,1.694331320039928,1.2095050250925123,1.7603949477523566,0
0.31192267760634423,0.16288882797118276,0.6272440945729614,0.6647194189578295,-0.2799555085459724,-0.05880721156834625,0.932499870294705,1.1172985389456154,0.0863177946023643,0.8027997359493747,1.0062438609823585,2.6740659996680916,1.2321244778484106,0.6104551974497735,-1.5126535442331805,1.2032063229009509,1.3654120891727508,-0.24967919455608353,-2.3957734017074106,-2.4652001228928566,0.7990473672375082,-0.5449753309972585,-1.3888451166497544,-4.217488838811405,-1.1738867259584367,-2.3835837729275227,-1.5416566779464482,0.47782770421355963,0.3135280334576964,0.5815395417064428,0
0.4400662960857153,-0.6443247780576349,0.09503506526816637,0.09245714129880071,-1.216793759567663,0.36471347998827697,0.48759014636278153,0.8578274786472321,0.2666837170068175,1.1124962688051163,-0.6320511109568179,2.9831104827299715,1.469690991397947,0.1897723262012005,-0.8163032761216164,1.27037294204114,2.03921847095713,0.4582002296298742,-2.9928378748521207,-1.940067665167153,1.3445499801728875,0.14096864936640485,-1.4572468423098326,-3.8769518143497406,-0.5113360901735723,-1.852424711890926,-0.9836374093219638,0.8384601859003306,-0.5079402990452945,0.2557917568832636,0
-1.315028078695759,-0.8769777365867049,-0.3525392023846507,-0.6240393624827266,-1.017619851231575,-0.6079755831696093,0.838562717186287,0.670940266083926,0.6360525674372911,-0.6748689139191992,0.92166005179286,3.1538259622827174,1.0537045850721187,0.10994522415101528,-0.3751893230481073,2.0668386357207784,2.3409099669754507,0.4584707209095359,-2.370605156518286,-0.9655877961590886,1.8280541564477608,0.8450654536765069,-1.0958273735502735,-2.8051333040744066,0.14551997389644383,-1.5033346557430922,-0.7513508626190014,-0.6811924007534981,-0.7443248061276972,-0.11990179234882817,0
-2.4661566728726028,-1.454884586893022,-0.5837048519216478,-0.12425775741226971,-0.08901501162908972,-1.2961689587496221,0.5500801930716261,0.4661259126663208,0.6656352704152232,-1.294388990625739,1.2317859051562845,3.308110355231911,1.1316444397857413,-0.4856961425766349,-0.8037634132429957,2.242802550769411,2.5886687263846397,0.7876346530904993,-2.0765651767828968,-0.6762816347412445,1.9286463129520417,1.6932716058567165,-0.7445979000627995,-1.788311430476606,0.5008795249462128,-1.3920689968764781,-1.05432298399508,-2.1664433985948564,0.17472490523010492,-0.3380644611595198,0
-3.8844305434823037,-2.658709857529029,-1.0883971249382012,0.21610531831160187,1.6671063459292055,-1.8377478168625385,-0.5353746212396072,0.01606861629523337,1.6651924582570792,-1.9298177219554782,-0.094078947044909,2.547874310994521,0.9942982985079288,-0.20130004564824047,-0.8957979440689087,1.6634617200121284,2.6065352912433446,1.0456750817038118,-1.9516173816658557,-0.30478515699505804,1.8363030769582838,1.9724702737806366,-0.28932945389300585,-0.8150875986937899,0.8691701555287,-0.8600492337625474,-0.6064651452342514,-4.029626601114869,2.053368614669889,0.7977873481810093,0
-5.765166976731271,-3.472502268701792,-1.4503830442181789,0.6409659160114825,2.6927541042212395,-3.034073922988027,-1.0147518755681812,0.42350440538022666,1.1624981426261365,-1.454758864082396,-0.6744796428224071,2.2136686628870668,1.4294100986886769,0.21561122143641115,-1.2066271077282726,1.6127250941377134,2.36421005324577,1.1034492931701243,-2.172821730868891,-0.14565114388708025,1.765024727769196,2.0034397834911943,0.6417610578471795,-0.05059181522578001,1.1327019388694317,-0.45312730635050685,-0.1365944155305624,-6.005262312479317,3.697850279194536,1.9920038313046098,0
-7.098900109082461,-3.5656110877078024,-1.5576722555980087,1.0786014190223068,4.387843210445717,-3.300678317770362,-1.4946400169678964,-0.1783740423619747,1.8524426942132413,-1.7325419121980667,-1.3919377171620726,1.3767954499926418,0.934887214275077,1.4498152389377355,-0.8129587851464748,0.9980154013726861,1.4089970117993653,1.391205910667777,-1.9166843723133207,-0.16984899412840604,0.9800504532270133,1.26710728100501,0.7236854009144008,0.007823343258351087,0.45530888237059114,-0.026963128857314587,-0.5451973189774435,-6.983630366362632,5.662212279709056,3.7345139357447623,0
-9.100625799223781,-4.3458429119735955,-1.8672444427479058,1.4358236548863352,4.640321542359889,-3.923683527559042,-1.95105353936553,-0.2395152038987726,1.8550282703526317,-2.6139999455586076,-1.0735996981183415,0.780598360542208,1.7626480067742523,1.3285298983938991,-0.6636114493198693,1.0318616429157554,1.389028114345856,1.5468190372106618,-0.8072683051880449,0.8973603182961233,1.1976691664382815,1.3347036919556559,0.8242637554649264,1.0210288857296108,0.9057574181305245,0.5373929350730031,0.09149041641503572,-8.649816546532092,6.32105737766251,3.2166583490371705,0
-8.903782599233091,-4.223935492634773,-1.6828172813612037,1.2814775504311546,5.220054559223354,-5.0241986152157185,-2.188043217808008,-0.34361077526584266,1.692118747793138,-2.64268622726202,-1.716407359871082,0.6740566420834512,0.9340772592555732,1.0978204183094205,-0.7610904812719673,0.9272087638825178,1.1408217022009195,1.160899554528296,0.12790605489630252,1.1459561030007899,1.15623818900669,1.092382992815692,0.9518705394054996,1.3332282580435275,0.6800492583401501,0.5253877917397767,-0.024473092705011367,-8.99763117916882,7.19762370988261,4.529537119492889,0
-8.573175969161094,-4.019737068230752,-1.6415341662243008,1.5597336484119295,5.4909915249794725,-4.815456910766661,-2.1961648186482488,-0.5897256513684987,3.0668367771059275,-2.3308029290102423,-1.4421626564487815,0.5038574280589819,0.4869713359605521,2.6193619605153797,-0.3274621009931434,0.5489763126475736,0.5143921621516347,0.24700091736391186,0.602594060129486,0.5602908654138445,0.46110711979679764,0.01189354325644672,0.15260603165719658,0.6705935432994738,-0.32313220962882044,0.3624616955034435,-0.6947043462796136,-8.758303211927414,7.85759285800159,5.425821908023209,0
